"year","region","subregion","wca","group_id","colony","colony_old","latitude","longitude","species","count","notes"
2011,3,3as,3,245,,928,25.78074,-80.7419,greg,2,""
2011,3,3as,3,338,,8,25.79286,-80.82534,greg,1,""
2011,3,3as,3,382,,935,25.7937,-80.73178,greg,2,""
2011,3,3as,3,467,,New 1 MAR 21,25.79816,-80.72848,greg,14,""
2011,3,3as,3,467,,New 1 MAR 21,25.79816,-80.72848,greg,14,""
2011,3,3as,3,643,,66,25.81499,-80.71321,greg,1,""
2011,3,3as,3,699,,962,25.82368,-80.72446,greg,10,""
2011,3,3as,3,727,,42,25.81876,-80.67217,greg,1,""
2011,3,3as,3,729,,41,25.8234,-80.67202,greg,2,""
2011,3,3as,3,733,,40,25.82564,-80.67161,greg,1,""
2011,3,3as,3,932,,37,25.85045,-80.67286,greg,21,""
2011,3,3as,3,957,,849,25.84776,-80.77611,greg,1,""
2011,3,3as,3,1044,,50,25.86362,-80.70606,greg,4,""
2011,3,3as,3,1052,,59,25.85959,-80.71346,greg,1,""
2011,3,3as,3,1055,,New 2 April 18,25.86002,-80.7392,greg,12,""
2011,3,3as,3,1055,,New 2 April 18,25.86002,-80.7392,greg,12,""
2011,3,3as,3,1286,,New 5 April 18,25.89384,-80.67732,greg,14,""
2011,3,3as,3,1286,,New 5 April 18,25.89384,-80.67732,greg,14,""
2011,3,3as,3,1287,,35,25.8931,-80.67606,greg,8,""
2011,3,3as,3,1302,,57,25.89617,-80.71332,greg,3,""
2011,3,3as,3,1319,,843,25.89404,-80.77391,greg,1,""
2011,3,3as,3,1352,,New 4 MAR 21,25.9027,-80.73896,greg,20,""
2011,3,3as,3,1352,,New 4 MAR 21,25.9027,-80.73896,greg,20,""
2011,3,3as,3,1375,,New 5 MAR 21,25.90051,-80.62993,greg,10,""
2011,3,3as,3,1375,,New 5 MAR 21,25.90051,-80.62993,greg,10,""
2011,3,3as,3,1416,,948,25.91449,-80.72267,greg,1,""
2011,3,3as,3,1441,,916,25.91432,-80.74679,greg,4,""
2011,3,3as,3,1442,,New 3 April 18,25.91548,-80.74697,greg,15,""
2011,3,3as,3,1442,,New 3 April 18,25.91548,-80.74697,greg,15,""
2011,3,3as,3,1443,,917,25.91318,-80.74645,greg,1,""
2011,3,3as,3,1453,,840,25.91479,-80.77408,greg,1,""
2011,3,3as,3,1494,,941,25.9177,-80.73334,greg,2,""
2011,3,3as,3,1538,,GEB,25.9266,-80.68665,greg,10,""
2011,3,3as,3,1538,,GEB,25.9266,-80.68665,greg,10,""
2011,3,3as,3,1538,,52,25.92592,-80.68583,greg,2,""
2011,3,3as,3,23,,967,25.77012,-80.72451,grhe,3,""
2011,3,3as,3,37,,41,25.76612,-80.7963,grhe,1,""
2011,3,3as,3,92,,833,25.77475,-80.7861,grhe,3,""
2011,3,3as,3,133,,897,25.77617,-80.75319,grhe,1,""
2011,3,3as,3,220,,49,25.78357,-80.67709,grhe,1,""
2011,3,3as,3,523,,17,25.81033,-80.81521,grhe,2,""
2011,3,3as,3,533,,28,25.8078,-80.79276,grhe,1,""
2011,3,3as,3,547,,938,25.80771,-80.7352,grhe,2,""
2011,3,3as,3,583,,43,25.80415,-80.70189,grhe,1,""
2011,3,3as,3,588,,68,25.80818,-80.68523,grhe,1,""
2011,3,3as,3,603,,48,25.80371,-80.67274,grhe,3,""
2011,3,3as,3,692,,900,25.82396,-80.76369,grhe,1,""
2011,3,3as,3,782,,38,25.83188,-80.67363,grhe,2,""
2011,3,3as,3,822,,902,25.82856,-80.7665,grhe,2,""
2011,3,3as,3,826,,15,25.83216,-80.81151,grhe,1,""
2011,3,3as,3,841,,836,25.84089,-80.78567,grhe,1,""
2011,3,3as,3,846,,851,25.83488,-80.77573,grhe,1,""
2011,3,3as,3,849,,890,25.83637,-80.7551,grhe,1,""
2011,3,3as,3,854,,922,25.84174,-80.74209,grhe,1,""
2011,3,3as,3,944,,47,25.84639,-80.70337,grhe,1,""
2011,3,3as,3,959,,26,25.84773,-80.79157,grhe,3,""
2011,3,3as,3,965,,13,25.84487,-80.81371,grhe,2,""
2011,3,3as,3,971,,12,25.8518,-80.81466,grhe,1,""
2011,3,3as,3,989,,887,25.85613,-80.75548,grhe,1,""
2011,3,3as,3,1105,,845,25.87106,-80.77629,grhe,2,""
2011,3,3as,3,1107,,844,25.87284,-80.7751,grhe,2,""
2011,3,3as,3,1118,,59,25.87225,-80.68267,grhe,1,""
2011,3,3as,3,1147,,58,25.87862,-80.68495,grhe,1,""
2011,3,3as,3,1172,,953,25.88274,-80.72325,grhe,1,""
2011,3,3as,3,1407,,54,25.90938,-80.68643,grhe,3,""
2011,3,3as,3,1453,,840,25.91479,-80.77408,grhe,1,""
2011,3,3as,3,1509,,53,25.9195,-80.68259,grhe,1,""
2011,3,3as,3,1538,,52,25.92592,-80.68583,grhe,1,""
2011,3,3as,3,1072,,846,25.86507,-80.7738,lbhe,1,""
2011,3,3as,3,1107,,844,25.87284,-80.7751,lbhe,1,""
2011,3,3as,3a,1181,long_strand,long strand,25.87717,-80.7555,lbhe,30,""
2011,3,3as,3,33,,831,25.76738,-80.78567,sneg,1,""
2011,3,3as,3,1173,,955,25.87958,-80.72529,sneg,1,""
2011,3,3as,3a,1181,long_strand,long strand,25.87717,-80.7555,sneg,20,""
2011,3,3as,3,1453,,840,25.91479,-80.77408,sneg,1,""
2011,3,3as,3,1509,,53,25.9195,-80.68259,sneg,1,""
2011,3,3as,3,1545,,68,25.92965,-80.69349,sneg,7,""
2011,3,3as,3,33,,831,25.76738,-80.78567,trhe,15,""
2011,3,3as,3,101,,832,25.77135,-80.7841,trhe,1,""
2011,3,3as,3,152,,965,25.77623,-80.72479,trhe,5,""
2011,3,3as,3,220,,49,25.78357,-80.67709,trhe,1,""
2011,3,3as,3,338,,8,25.79286,-80.82534,trhe,3,""
2011,3,3as,3,343,,20,25.79391,-80.81189,trhe,2,""
2011,3,3as,3,393,,964,25.7873,-80.72335,trhe,1,""
2011,3,3as,3,474,,936,25.79625,-80.73134,trhe,2,""
2011,3,3as,3,475,,925,25.80194,-80.74655,trhe,2,""
2011,3,3as,3,506,,19,25.79989,-80.81234,trhe,3,""
2011,3,3as,3,523,,17,25.81033,-80.81521,trhe,3,""
2011,3,3as,3,569,,44,25.80671,-80.70651,trhe,1,""
2011,3,3as,3,583,,43,25.80415,-80.70189,trhe,7,""
2011,3,3as,3,588,,68,25.80818,-80.68523,trhe,24,""
2011,3,3as,3,593,,69,25.80337,-80.68247,trhe,1,""
2011,3,3as,3,598,,46,25.80331,-80.67574,trhe,4,""
2011,3,3as,3,599,,47,25.80352,-80.67673,trhe,2,""
2011,3,3as,3,603,,48,25.80371,-80.67274,trhe,3,""
2011,3,3as,3,627,,44,25.81518,-80.67457,trhe,1,""
2011,3,3as,3,629,,45,25.81238,-80.67645,trhe,5,""
2011,3,3as,3,643,,66,25.81499,-80.71321,trhe,5,""
2011,3,3as,3,644,,65,25.81544,-80.71444,trhe,15,""
2011,3,3as,3,695,,923,25.82292,-80.74478,trhe,8,""
2011,3,3as,3,711,,45,25.81984,-80.70352,trhe,1,""
2011,3,3as,3,720,,67,25.82538,-80.68302,trhe,1,""
2011,3,3as,3,782,,38,25.83188,-80.67363,trhe,2,""
2011,3,3as,3,807,,960,25.83163,-80.72289,trhe,15,""
2011,3,3as,3,814,,891,25.83093,-80.75335,trhe,15,""
2011,3,3as,3,822,,902,25.82856,-80.7665,trhe,1,""
2011,3,3as,3,845,,850,25.83689,-80.77667,trhe,7,""
2011,3,3as,3,849,,890,25.83637,-80.7551,trhe,1,""
2011,3,3as,3,850,,889,25.83795,-80.75222,trhe,4,""
2011,3,3as,3,854,,922,25.84174,-80.74209,trhe,11,""
2011,3,3as,3,938,,64,25.84426,-80.68608,trhe,1,""
2011,3,3as,3,939,,71,25.84475,-80.69162,trhe,2,""
2011,3,3as,3,949,,957,25.845,-80.72149,trhe,16,""
2011,3,3as,3,950,,958,25.8434,-80.72335,trhe,4,""
2011,3,3as,3,958,,837,25.84903,-80.78176,trhe,7,""
2011,3,3as,3,963,,27,25.8431,-80.79487,trhe,3,""
2011,3,3as,3,965,,13,25.84487,-80.81371,trhe,2,""
2011,3,3as,3,988,,888,25.85445,-80.75431,trhe,2,""
2011,3,3as,3,989,,887,25.85613,-80.75548,trhe,16,""
2011,3,3as,3,991,,956,25.85669,-80.72274,trhe,8,""
2011,3,3as,3,994,,60,25.85265,-80.71578,trhe,2,""
2011,3,3as,3,1000,,48,25.85402,-80.70298,trhe,1,""
2011,3,3as,3,1004,,62,25.85185,-80.68434,trhe,1,""
2011,3,3as,3,1044,,50,25.86362,-80.70606,trhe,19,""
2011,3,3as,3,1063,,886,25.86221,-80.75428,trhe,1,""
2011,3,3as,3,1068,,904,25.86595,-80.76447,trhe,2,""
2011,3,3as,3,1068,,905,25.86614,-80.76429,trhe,2,""
2011,3,3as,3,1072,,846,25.86507,-80.7738,trhe,4,""
2011,3,3as,3,1073,,847,25.86368,-80.77579,trhe,25,""
2011,3,3as,3,1108,,906,25.86815,-80.76179,trhe,4,""
2011,3,3as,3,1118,,59,25.87225,-80.68267,trhe,14,""
2011,3,3as,3,1172,,953,25.88274,-80.72325,trhe,15,""
2011,3,3as,3,1173,,955,25.87958,-80.72529,trhe,3,""
2011,3,3as,3a,1181,long_strand,long strand,25.87717,-80.7555,trhe,5,""
2011,3,3as,3,1189,,838,25.87639,-80.78536,trhe,1,""
2011,3,3as,3,1223,,907,25.88425,-80.76596,trhe,13,""
2011,3,3as,3,1226,,920,25.88636,-80.74501,trhe,11,""
2011,3,3as,3,1228,,952,25.88614,-80.7246,trhe,3,""
2011,3,3as,3,1287,,35,25.8931,-80.67606,trhe,16,""
2011,3,3as,3,1310,,919,25.89353,-80.74395,trhe,2,""
2011,3,3as,3,1311,,918,25.89703,-80.74315,trhe,6,""
2011,3,3as,3,1316,,884,25.89657,-80.75494,trhe,24,""
2011,3,3as,3,1319,,843,25.89404,-80.77391,trhe,6,""
2011,3,3as,3,1362,,55,25.90165,-80.68403,trhe,2,""
2011,3,3as,3,1363,,57,25.89888,-80.68329,trhe,3,""
2011,3,3as,3,1363,,56,25.90008,-80.68165,trhe,4,""
2011,3,3as,3,1407,,54,25.90938,-80.68643,trhe,4,""
2011,3,3as,3,1408,,69,25.90828,-80.69278,trhe,47,""
2011,3,3as,3,1411,,56,25.91417,-80.71132,trhe,1,""
2011,3,3as,3,1425,,949,25.91182,-80.72454,trhe,36,""
2011,3,3as,3,1441,,916,25.91432,-80.74679,trhe,10,""
2011,3,3as,3,1484,,908,25.92165,-80.76524,trhe,6,""
2011,3,3as,3,1490,,915,25.92329,-80.74226,trhe,1,""
2011,3,3as,3,1494,,941,25.9177,-80.73334,trhe,28,""
2011,3,3as,3,1502,,942,25.92134,-80.72337,trhe,44,""
2011,3,3as,3,1509,,53,25.9195,-80.68259,trhe,39,""
2011,3,3as,3,1533,,33,25.92841,-80.67402,trhe,3,""
2011,3,3as,3,1538,,52,25.92592,-80.68583,trhe,38,""
2011,3,3as,3,1545,,68,25.92965,-80.69349,trhe,6,""
2011,3,3as,3,1558,,914,25.93188,-80.74275,trhe,1,""
2011,3,3as,3,1567,,909,25.93176,-80.76417,trhe,5,""
2011,3,3as,3,1625,,32,25.93359,-80.67347,trhe,3,""
2011,3,3as,3,1662,,50,25.94334,-80.68218,trhe,34,""
2011,3,3as,3,1677,,911,25.94835,-80.74296,trhe,4,""
2011,3,3as,3,1755,,20,25.95585,-80.67371,trhe,7,""
2011,3,3as,3,153,,966,25.7735,-80.72435,whib,4,""
2011,3,3as,3,598,,46,25.80331,-80.67574,whib,2,""
2011,3,3as,3,1118,,59,25.87225,-80.68267,whib,1,""
2011,3,3as,3,1492,,940,25.91534,-80.73609,whib,2,""
2011,3,3as,3,261,,894,25.78591,-80.75237,ycnh,1,""
2011,3,3b,3,768,,New 3 MAR 21,25.83426,-80.50431,greg,3,""
2011,3,3b,3,768,,New 3 MAR 21,25.83426,-80.50431,greg,3,""
2011,3,3b,3,1029,,New 1 april 18,25.86347,-80.617,greg,8,""
2011,3,3b,3,1029,,New 1 april 18,25.86347,-80.617,greg,8,""
2012,2,2a,,2505,,179,26.22987,-80.37955,greg,6,""
2012,3,3as,3a,33,,,25.76731,-80.78562,anhi,4,""
2012,3,3as,3a,92,,,25.77491,-80.78611,anhi,3,""
2012,3,3as,3a,125,,,25.77799,-80.76255,anhi,1,""
2012,3,3as,3a,126,,,25.7785,-80.76231,anhi,1,""
2012,3,3as,3a,143,,,25.77724,-80.73369,anhi,1,""
2012,3,3as,3a,144,,,25.77745,-80.7324,anhi,2,""
2012,3,3as,3a,172,,,25.77786,-80.69384,anhi,1,""
2012,3,3as,3a,277,,,25.78248,-80.76274,anhi,1,""
2012,3,3as,3a,279,,,25.77997,-80.76414,anhi,1,""
2012,3,3as,3a,281,,,25.78443,-80.76613,anhi,3,""
2012,3,3as,3a,297,,,25.78166,-80.78296,anhi,1,""
2012,3,3as,3a,373,,,25.78947,-80.76203,anhi,1,""
2012,3,3as,3a,377,,,25.79421,-80.74391,anhi,1,""
2012,3,3as,3a,389,,,25.78908,-80.72556,anhi,1,""
2012,3,3as,3a,408,,,25.79384,-80.67683,anhi,1,""
2012,3,3as,3a,531,,,25.80641,-80.7961,anhi,1,""
2012,3,3as,3a,541,,,25.80313,-80.76522,anhi,1,""
2012,3,3as,3a,542,,,25.80566,-80.76272,anhi,2,""
2012,3,3as,3a,551,,,25.80428,-80.7218,anhi,3,""
2012,3,3as,3a,668,,,25.81706,-80.77286,anhi,5,""
2012,3,3as,3a,669,,,25.81445,-80.77607,anhi,1,""
2012,3,3as,3a,720,,,25.82514,-80.68344,anhi,1,""
2012,3,3as,3a,727,,,25.81917,-80.67197,anhi,3,""
2012,3,3as,3a,782,,,25.83166,-80.67358,anhi,8,""
2012,3,3as,3a,785,,,25.82787,-80.67579,anhi,11,""
2012,3,3as,3a,804,,,25.83007,-80.71249,anhi,2,""
2012,3,3as,3a,807,,,25.83147,-80.72256,anhi,5,""
2012,3,3as,3a,825,,,25.83349,-80.78475,anhi,1,""
2012,3,3as,3a,844,,,25.83492,-80.78405,anhi,2,""
2012,3,3as,3a,861,,,25.83939,-80.70414,anhi,4,""
2012,3,3as,3a,872,,,25.83677,-80.6849,anhi,8,""
2012,3,3as,3a,944,,,25.84639,-80.70288,anhi,1,""
2012,3,3as,3a,945,,,25.8431,-80.70436,anhi,2,""
2012,3,3as,3a,946,,,25.8433,-80.71192,anhi,3,""
2012,3,3as,3a,951,,,25.84321,-80.72475,anhi,2,""
2012,3,3as,3a,977,,,25.85844,-80.79348,anhi,2,""
2012,3,3as,3a,1005,,,25.8553,-80.68155,anhi,3,""
2012,3,3as,3a,1043,,,25.86254,-80.70392,anhi,5,""
2012,3,3as,3a,1044,,,25.86319,-80.70611,anhi,1,""
2012,3,3as,3a,1052,,,25.85929,-80.71356,anhi,2,""
2012,3,3as,3a,1100,,,25.87153,-80.79204,anhi,1,""
2012,3,3as,3a,1120,,,25.86776,-80.67336,anhi,1,""
2012,3,3as,3a,1148,,,25.87991,-80.68599,anhi,1,""
2012,3,3as,3a,1170,,,25.87995,-80.72288,anhi,2,""
2012,3,3as,3a,1191,,,25.87454,-80.79222,anhi,1,""
2012,3,3as,3a,1192,,,25.8761,-80.79409,anhi,3,""
2012,3,3as,3a,1193,,,25.87729,-80.79437,anhi,2,""
2012,3,3as,3a,1221,,,25.8869,-80.78137,anhi,1,""
2012,3,3as,3a,1223,,,25.88458,-80.76641,anhi,5,""
2012,3,3as,3a,1305,,,25.89254,-80.72542,anhi,1,""
2012,3,3as,3a,1310,,,25.89324,-80.74399,anhi,4,""
2012,3,3as,3a,1324,,,25.89268,-80.79471,anhi,1,""
2012,3,3as,3a,1334,,,25.90117,-80.78414,anhi,1,""
2012,3,3as,3a,1339,,,25.89933,-80.77217,anhi,3,""
2012,3,3as,3a,1408,,,25.9081,-80.69294,anhi,8,""
2012,3,3as,3a,1410,,,25.90815,-80.7044,anhi,2,""
2012,3,3as,3a,1416,,,25.91463,-80.72279,anhi,3,""
2012,3,3as,3a,1461,,,25.91198,-80.78199,anhi,1,""
2012,3,3as,3a,1482,,,25.9181,-80.77374,anhi,6,""
2012,3,3as,3a,1504,,,25.91721,-80.71596,anhi,1,""
2012,3,3as,3a,1505,,,25.91667,-80.71174,anhi,1,""
2012,3,3as,3a,1534,,,25.93214,-80.67594,anhi,3,""
2012,3,3as,3a,1561,,,25.92928,-80.75144,anhi,1,""
2012,3,3as,3a,1566,,,25.92658,-80.76409,anhi,1,""
2012,3,3as,3a,1626,,,25.94152,-80.67224,anhi,1,""
2012,3,3as,3a,1668,,,25.94192,-80.724,anhi,1,""
2012,3,3as,3a,1669,,,25.94677,-80.73557,anhi,3,""
2012,3,3as,3a,1670,,,25.94677,-80.73482,anhi,6,""
2012,3,3as,3a,1672,,,25.94122,-80.73594,anhi,3,""
2012,3,3as,3a,1681,,,25.94213,-80.7422,anhi,3,""
2012,3,3as,3a,1692,,,25.94507,-80.76184,anhi,2,""
2012,3,3as,3a,1755,,,25.95578,-80.67384,anhi,19,""
2012,3,3as,3a,1785,,,25.9603,-80.73443,anhi,5,""
2012,3,3as,3a,1786,,,25.96515,-80.73678,anhi,15,""
2012,3,3as,3a,1788,,,25.9659,-80.74194,anhi,10,""
2012,3,3as,3a,1828,,,25.97448,-80.76422,anhi,1,""
2012,3,3as,3a,1833,,,25.96865,-80.7448,anhi,1,""
2012,3,3as,3a,1837,,,25.97449,-80.72447,anhi,5,""
2012,3,3as,3a,1846,,,25.96837,-80.69568,anhi,12,""
2012,3,3as,3a,1874,,,25.97656,-80.67243,anhi,1,""
2012,3,3as,3a,1884,,,25.98075,-80.73478,anhi,4,""
2012,3,3as,3a,1921,,,25.98493,-80.74322,anhi,2,""
2012,3,3as,3a,1956,,,25.99882,-80.68466,anhi,1,""
2012,3,3as,3a,1964,,,25.99213,-80.7258,anhi,4,""
2012,3,3as,3a,2051,,,26.01611,-80.68445,anhi,2,""
2012,3,3as,3a,1823,,,25.9704,-80.7748,bcnh,2,""
2012,3,3as,3a,1886,,,25.97831,-80.74184,bcnh,1,""
2012,3,3as,3a,1956,,,25.99882,-80.68466,bcnh,1,""
2012,3,3as,3a,2002,,,26.00039,-80.68454,bcnh,1,""
2012,3,3as,3a,2069,,,26.02443,-80.6935,bcnh,1,""
2012,3,3as,3a,92,,,25.77487,-80.78564,gbhe,1,""
2012,3,3as,3a,110,,,25.77202,-80.77174,gbhe,2,""
2012,3,3as,3a,143,,,25.77724,-80.73369,gbhe,1,""
2012,3,3as,3a,144,,,25.77745,-80.7324,gbhe,2,""
2012,3,3as,3a,233,,,25.77948,-80.71468,gbhe,1,""
2012,3,3as,3a,239,,,25.78426,-80.73162,gbhe,1,""
2012,3,3as,3a,242,,,25.781,-80.73322,gbhe,1,""
2012,3,3as,3a,256,,,25.77844,-80.75407,gbhe,1,""
2012,3,3as,3a,297,,,25.78166,-80.78296,gbhe,1,""
2012,3,3as,3a,310,,,25.78589,-80.80583,gbhe,1,""
2012,3,3as,3a,402,,,25.78973,-80.69283,gbhe,1,""
2012,3,3as,3a,531,,,25.80641,-80.7961,gbhe,1,""
2012,3,3as,3a,551,,,25.80428,-80.7218,gbhe,1,""
2012,3,3as,3a,683,,,25.82522,-80.82522,gbhe,1,""
2012,3,3as,3a,707,,,25.82311,-80.71386,gbhe,1,""
2012,3,3as,3a,709,,,25.82452,-80.70659,gbhe,2,""
2012,3,3as,3a,727,,,25.81917,-80.67197,gbhe,1,""
2012,3,3as,3a,785,,,25.82787,-80.67579,gbhe,1,""
2012,3,3as,3a,807,,,25.83147,-80.72256,gbhe,1,""
2012,3,3as,3a,821,,,25.82757,-80.76468,gbhe,1,""
2012,3,3as,3a,844,,,25.83492,-80.78405,gbhe,1,""
2012,3,3as,3a,872,,,25.83677,-80.6849,gbhe,1,""
2012,3,3as,3a,944,,,25.84639,-80.70288,gbhe,1,""
2012,3,3as,3a,945,,,25.8431,-80.70436,gbhe,1,""
2012,3,3as,3a,947,,,25.85062,-80.71635,gbhe,1,""
2012,3,3as,3a,966,,,25.84292,-80.82571,gbhe,1,""
2012,3,3as,3a,977,,,25.85844,-80.79348,gbhe,2,""
2012,3,3as,3a,1001,,,25.85086,-80.6932,gbhe,1,""
2012,3,3as,3a,1005,,,25.8553,-80.68155,gbhe,2,""
2012,3,3as,3a,1052,,,25.85929,-80.71356,gbhe,1,""
2012,3,3as,3a,1063,,,25.86221,-80.75418,gbhe,1,""
2012,3,3as,3a,1111,,,25.87194,-80.73356,gbhe,1,""
2012,3,3as,3a,1155,,,25.87747,-80.70576,gbhe,1,""
2012,3,3as,3a,1192,,,25.8761,-80.79409,gbhe,2,""
2012,3,3as,3a,1193,,,25.87729,-80.79437,gbhe,1,""
2012,3,3as,3a,1196,,,25.87812,-80.80298,gbhe,1,""
2012,3,3as,3a,1197,,,25.87665,-80.80336,gbhe,1,""
2012,3,3as,3a,1210,,,25.88584,-80.81123,gbhe,1,""
2012,3,3as,3a,1223,,,25.88458,-80.76641,gbhe,2,""
2012,3,3as,3a,1287,,,25.89296,-80.67679,gbhe,3,""
2012,3,3as,3a,1296,,,25.8928,-80.70221,gbhe,1,""
2012,3,3as,3a,1298,,,25.89197,-80.70216,gbhe,1,""
2012,3,3as,3a,1305,,,25.89254,-80.72542,gbhe,1,""
2012,3,3as,3a,1310,,,25.89324,-80.74399,gbhe,2,""
2012,3,3as,3a,1316,,,25.89571,-80.75475,gbhe,1,""
2012,3,3as,3a,1343,,,25.90499,-80.75521,gbhe,1,""
2012,3,3as,3a,1362,,,25.90137,-80.68448,gbhe,1,""
2012,3,3as,3a,1408,,,25.9081,-80.69294,gbhe,6,""
2012,3,3as,3a,1419,,,25.91558,-80.72311,gbhe,1,""
2012,3,3as,3a,1461,,,25.91198,-80.78199,gbhe,1,""
2012,3,3as,3a,1468,,,25.91447,-80.793,gbhe,1,""
2012,3,3as,3a,1502,,,25.92088,-80.72374,gbhe,2,""
2012,3,3as,3a,1511,,,25.92207,-80.67303,gbhe,1,""
2012,3,3as,3a,1563,,,25.92885,-80.7549,gbhe,2,""
2012,3,3as,3a,1603,,,25.94108,-80.75464,gbhe,1,""
2012,3,3as,3a,1613,,,25.93777,-80.73631,gbhe,1,""
2012,3,3as,3a,1671,,,25.94296,-80.73326,gbhe,3,""
2012,3,3as,3a,1679,,,25.94877,-80.74178,gbhe,3,""
2012,3,3as,3a,1692,,,25.94507,-80.76184,gbhe,1,""
2012,3,3as,3a,1716,,,25.95821,-80.77493,gbhe,2,""
2012,3,3as,3a,1726,,,25.95612,-80.75248,gbhe,1,""
2012,3,3as,3a,1781,,,25.95928,-80.71227,gbhe,1,""
2012,3,3as,3a,1786,,,25.96515,-80.73678,gbhe,3,""
2012,3,3as,3a,1791,,,25.96341,-80.75301,gbhe,3,""
2012,3,3as,3a,1826,,,25.96887,-80.76307,gbhe,1,""
2012,3,3as,3a,1833,,,25.96865,-80.7448,gbhe,1,""
2012,3,3as,3a,1926,,,25.98996,-80.70592,gbhe,1,""
2012,3,3as,3a,1957,,,25.99907,-80.69472,gbhe,1,""
2012,3,3as,3a,1964,,,25.99213,-80.7258,gbhe,1,""
2012,3,3as,3a,2003,,,26.00427,-80.67339,gbhe,1,""
2012,3,3as,3a,2069,,,26.02443,-80.6935,gbhe,1,""
2012,3,3as,3a,3421,,,25.88895,-80.75384,gbhe,1,""
2012,3,3as,3a,3436,,,25.77299,-80.71284,gbhe,1,""
2012,3,3as,3a,343,,,25.79378,-80.81172,greg,2,""
2012,3,3as,,451,,Cantor,25.79543,-80.6893,greg,9,""
2012,3,3as,,624,,Charun,25.81757,-80.67215,greg,30,""
2012,3,3as,3a,674,,,25.81244,-80.78317,greg,1,""
2012,3,3as,,701,,172,25.82074,-80.72266,greg,6,""
2012,3,3as,3,737,,Chac,25.823467,-80.6574,greg,17,""
2012,3,3as,3a,970,,,25.85437,-80.82364,greg,1,""
2012,3,3as,,1084,,174,25.87084,-80.84204,greg,22,""
2012,3,3as,3a,1494,,,25.917,-80.73205,greg,1,""
2012,3,3as,3a,1586,,,25.92936,-80.80201,greg,2,""
2012,3,3as,3a,1670,,,25.94677,-80.73482,greg,1,""
2012,3,3as,3a,1786,,,25.96515,-80.73678,greg,5,""
2012,3,3as,3a,1788,,,25.9659,-80.74194,greg,2,""
2012,3,3as,3a,2001,,,26.0047,-80.68493,greg,1,""
2012,3,3as,3a,2134,,,26.04392,-80.72299,greg,1,""
2012,3,3as,3a,583,,,25.80378,-80.70188,grhe,2,""
2012,3,3as,3a,782,,,25.83166,-80.67358,grhe,1,""
2012,3,3as,3a,798,,,25.83063,-80.69266,grhe,1,""
2012,3,3as,3a,807,,,25.83147,-80.72256,grhe,1,""
2012,3,3as,3a,959,,,25.84807,-80.79158,grhe,2,""
2012,3,3as,3a,1072,,,25.86455,-80.77388,grhe,1,""
2012,3,3as,3a,1096,,,25.87064,-80.80168,grhe,1,""
2012,3,3as,3a,1102,,,25.86639,-80.78398,grhe,1,""
2012,3,3as,3a,1187,,,25.87667,-80.78224,grhe,2,""
2012,3,3as,3a,1333,,,25.90148,-80.79246,grhe,2,""
2012,3,3as,3a,1334,,,25.90117,-80.78414,grhe,1,""
2012,3,3as,3a,1479,,,25.918,-80.78482,grhe,1,""
2012,3,3as,3a,1494,,,25.917,-80.73205,grhe,1,""
2012,3,3as,3a,1677,,,25.9482,-80.74299,grhe,1,""
2012,3,3as,3a,1739,,,25.95762,-80.70201,grhe,2,""
2012,3,3as,3a,1786,,,25.96515,-80.73678,grhe,3,""
2012,3,3as,3a,1813,,,25.96696,-80.81266,grhe,1,""
2012,3,3as,3a,1824,,,25.97408,-80.77229,grhe,2,""
2012,3,3as,3a,1843,,,25.96705,-80.70392,grhe,1,""
2012,3,3as,3a,1878,,,25.97972,-80.69526,grhe,1,""
2012,3,3as,3a,1930,,,25.98959,-80.69387,grhe,2,""
2012,3,3as,3a,2128,,,26.04162,-80.70172,grhe,1,""
2012,3,3as,3a,3428,,,25.82901,-80.69494,grhe,1,""
2012,3,3as,3a,1104,,,25.87307,-80.78209,lbhe,2,""
2012,3,3as,3a,1310,,,25.89324,-80.74399,lbhe,1,""
2012,3,3as,3a,1427,,,25.91237,-80.72504,lbhe,1,""
2012,3,3as,3a,1586,,,25.92936,-80.80201,lbhe,8,""
2012,3,3as,3a,1823,,,25.9704,-80.7748,lbhe,19,""
2012,3,3as,3a,1983,,,26.002,-80.78309,lbhe,1,""
2012,3,3as,3a,1586,,,25.92936,-80.80201,sneg,1,""
2012,3,3as,3a,3412,,,26.01604,-80.70425,sneg,1,""
2012,3,3as,3a,140,,,25.77721,-80.74277,trhe,1,""
2012,3,3as,3a,226,,,25.78092,-80.70201,trhe,1,""
2012,3,3as,3a,450,,,25.79596,-80.69271,trhe,1,""
2012,3,3as,3a,583,,,25.80378,-80.70188,trhe,9,""
2012,3,3as,3a,696,,,25.81847,-80.74255,trhe,1,""
2012,3,3as,3a,712,,,25.82481,-80.70331,trhe,1,""
2012,3,3as,3a,807,,,25.83147,-80.72256,trhe,1,""
2012,3,3as,3a,1068,,,25.86615,-80.76439,trhe,1,""
2012,3,3as,3a,1096,,,25.87064,-80.80168,trhe,8,""
2012,3,3as,3a,1105,,,25.87113,-80.77638,trhe,1,""
2012,3,3as,3a,1181,long_strand,long strand,25.8771,-80.75534,trhe,2,""
2012,3,3as,3a,1238,,,25.88403,-80.68669,trhe,2,""
2012,3,3as,3a,1319,,,25.89369,-80.77419,trhe,2,""
2012,3,3as,3a,1477,,,25.92037,-80.79187,trhe,2,""
