ID,Year,Date,State,GeoRegion,ColonyName,Latitude,Longitude,SpeciesCode,Nests,Birds,Notes,BestForBPE?,CombinedMayJuneTotal?
3734,2015,"06/21/15 00:00:00","LA","Breton-Chandeleur Islands","Chandeleur North D",29.901692,-88.824851,"GBTE",3,3,,"Y","N"
3735,2015,"06/21/15 00:00:00","LA","Breton-Chandeleur Islands","Chandeleur North F",29.881806,-88.828345,"GBTE",3,3,,"Y","N"
3736,2015,"06/21/15 00:00:00","LA","Breton-Chandeleur Islands","Curlew Island",29.66636,-88.96111999999999,"GBTE",3,3,,"Y","N"
3744,2015,"06/22/15 00:00:00","FL","Apalachicola East","Lanark Reef-Pelican Lump",29.87806,-84.568555,"GBTE",3,6,,"Y","N"
4402,2018,"06/24/18 00:00:00","LA","Breton-Chandeleur Islands","Chandeleur North H",29.85238,-88.83663799999999,"GBTE",3,3,,"Y","N"
4408,2018,"06/24/18 00:00:00","LA","Breton-Chandeleur Islands","Chandeleur North B",29.949821,-88.823795,"GBTE",3,4,,"Y","N"
4409,2018,"06/24/18 00:00:00","LA","Breton-Chandeleur Islands","Chandeleur North C",29.929685,-88.82179600000001,"GBTE",3,4,,"Y","N"
5427,2021,"06/20/21 00:00:00","TX","Matagorda Bay","Chester Island",28.45174,-96.34689,"GBTE",3,3,,"Y","N"
5434,2021,"05/24/21 00:00:00","AL","Mississippi Sound","Cat Island",30.3207,-88.2099,"GBTE",3,5,,"Y","N"
5436,2021,"06/18/21 00:00:00","LA","Vermilion Bay","Bayou Platte Island South",29.6069,-91.8913,"GBTE",3,6,,"Y","N"
789,2010,"06/10/10 00:00:00","FL","Charlotte Harbor","Big Hickory Bay Islet",26.3531,-81.8415,"GREG",3,1,,"Y","N"
798,2010,"06/24/10 00:00:00","TX","Galveston","Arcadia Reef B",29.0293,-95.2008,"GREG",3,3,,"Y","N"
799,2010,"06/10/10 00:00:00","FL","Tampa Bay","Longbeach Islet",27.433,-82.67529999999999,"GREG",3,3,,"Y","N"
800,2010,"05/07/10 00:00:00","LA","Breton-Chandeleur Islands","New Harbor Island 2",29.8565,-88.875,"GREG",3,3,,"Y","N"
815,2010,"06/23/10 00:00:00","TX","Corpus Christi-Aransas Bay","Nueces Causeway",27.84176,-97.37604,"GREG",3,7,,"Y","N"
1905,2011,"05/17/11 00:00:00","LA","Atchafalaya Bay","Skimmer Island",29.3864,-91.3836,"GREG",3,3,,"Y","N"
2491,2012,"05/28/12 00:00:00","LA","Biloxi North","Biloxi North 16",29.9984,-89.2924,"GREG",3,3,,"Y","N"
3733,2015,"06/20/15 00:00:00","LA","Birdsfoot East","Birdsfoot East 4",28.979007,-89.36321599999999,"GREG",3,0,,"Y","N"
3737,2015,"06/21/15 00:00:00","LA","Biloxi South","Biloxi South 10 B",29.5289,-89.55068,"GREG",3,3,,"Y","N"
3739,2015,"06/21/15 00:00:00","LA","Biloxi North","Biloxi North 35",29.951,-89.253,"GREG",3,4,,"Y","N"
3745,2015,"05/17/15 00:00:00","LA","Breton-Chandeleur Islands","New Harbor Island 3",29.8542,-88.8634,"GREG",3,7,,"Y","N"
4403,2018,"05/19/18 00:00:00","LA","Biloxi North","Biloxi North 16",29.9984,-89.2924,"GREG",3,3,,"Y","N"
4404,2018,"05/19/18 00:00:00","LA","Biloxi South","Biloxi South 5 A",29.6523,-89.464,"GREG",3,3,,"Y","N"
5432,2021,"06/18/21 00:00:00","TX","Galveston","Rollover Bay A",29.5178,-94.50239999999999,"GREG",3,4,,"Y","N"
814,2010,"06/23/10 00:00:00","TX","Corpus Christi-Aransas Bay","Long Reef Deadman Islands A",28.0659,-96.9629,"LAGU",3,5,,"Y","N"
821,2010,"06/23/10 00:00:00","TX","Corpus Christi-Aransas Bay","West Nueces Bay 51W P",27.85798,-97.49055,"LAGU",3,10,,"Y","N"
827,2010,"06/23/10 00:00:00","TX","Matagorda Bay","South Pass Island B",28.2961,-96.62130000000001,"LAGU",3,24,,"Y","N"
828,2010,"05/07/10 00:00:00","LA","Biloxi North","Biloxi North 30 B",29.8166,-89.3095,"LAGU",3,25,,"Y","N"
830,2010,"05/17/10 00:00:00","LA","Vermilion Bay","Bayou Platte Island South",29.6069,-91.8913,"LAGU",3,44,,"Y","N"
2500,2012,"05/27/12 00:00:00","LA","Barataria Bay","Cat Bay Island",29.3474,-89.8672,"LAGU",3,44,,"Y","N"
3748,2015,"06/21/15 00:00:00","LA","Biloxi North","Bayou Pintou",30.128,-89.224,"LAGU",3,12,,"Y","N"
4412,2018,"06/24/18 00:00:00","LA","Breton-Chandeleur Islands","Chandeleur North E",29.888395,-88.82646,"LAGU",3,7,,"Y","N"
5440,2021,"05/17/21 00:00:00","TX","Lower Laguna Madre","Bahia Grande C West",26.034567,-97.304354,"LAGU",3,7,,"Y","N"
5447,2021,"06/16/21 00:00:00","LA","Lake Borgne","Half Moon Island",30.1376,-89.43519999999999,"LAGU",3,40,,"Y","N"
1908,2011,"05/20/11 00:00:00","AL","Mississippi Sound","Terrapin Island",30.335,-88.2619,"LBHE",3,6,,"Y","N"
2492,2012,"05/29/12 00:00:00","AL","Mississippi Sound","Terrapin Island",30.335,-88.2619,"LBHE",3,3,,"Y","N"
2495,2012,"05/28/12 00:00:00","LA","Biloxi South","Biloxi South 3",29.7017,-89.5487,"LBHE",3,4,,"Y","N"
2497,2012,"05/27/12 00:00:00","LA","Terrebonne Bay","Felicity Island",29.2558,-90.44,"LBHE",3,5,,"Y","N"
3117,2013,"06/18/13 00:00:00","LA","Biloxi South","Biloxi South 3",29.7017,-89.5487,"LBHE",3,3,,"Y","N"
829,2010,"06/08/10 00:00:00","FL","Florida Keys","Hospital Key",24.6478,-82.85290000000001,"MABO",3,33,,"Y","N"
832,2010,"06/14/10 00:00:00","LA","Barataria Bay","Queen Bess Island",29.3043,-89.9592,"REEG",3,97,,"Y","N"
2496,2012,"05/27/12 00:00:00","LA","Terrebonne Bay","Raccoon Island",29.0505,-90.92659999999999,"REEG",3,4,,"Y","N"
3118,2013,"05/23/13 00:00:00","LA","Barataria Bay","Belle Pass East",29.0901,-90.22190000000001,"REEG",3,3,,"Y","N"
3121,2013,"06/18/13 00:00:00","LA","Biloxi North","Deadman Point",29.7411,-89.35680000000001,"REEG",3,4,,"Y","N"
3122,2013,"05/23/13 00:00:00","LA","Terrebonne Bay","Raccoon Island",29.0505,-90.92659999999999,"REEG",3,4,,"Y","N"
3741,2015,"05/16/15 00:00:00","LA","Barataria Bay","Belle Pass East",29.0901,-90.22190000000001,"REEG",3,5,,"Y","N"
4410,2018,"05/21/18 00:00:00","LA","Terrebonne Bay","Philo Brice Islands",29.18416,-90.34678,"REEG",3,4,,"Y","N"
5428,2021,"06/20/21 00:00:00","TX","Corpus Christi-Aransas Bay","Nueces Causeway",27.84176,-97.37604,"REEG",3,3,"DM","Y","N"
5429,2021,"05/22/21 00:00:00","LA","Terrebonne Bay","Philo Brice Islands",29.18416,-90.34678,"REEG",3,3,"DM","Y","N"
5430,2021,"06/20/21 00:00:00","TX","Corpus Christi-Aransas Bay","Second Chain of Islands I",28.1888,-96.81523,"REEG",3,3,"DM/WM combined","Y","N"
3127,2013,"05/24/13 00:00:00","LA","Biloxi North","Drum Bay Island",29.9197,-89.2627,"ROSP",3,6,,"Y","N"
3746,2015,"06/21/15 00:00:00","LA","Biloxi North","Little Mud Grass Island",29.9508,-89.32250000000001,"ROSP",3,7,,"Y","N"
5443,2021,"05/17/21 00:00:00","TX","Lower Laguna Madre","Green Hill Spoils A",26.49391,-97.388755,"ROSP",3,8,,"Y","N"
5444,2021,"05/17/21 00:00:00","TX","Corpus Christi-Aransas Bay","Second Chain of Islands G",28.192882,-96.81453399999999,"ROSP",3,22,,"Y","N"
5448,2021,"06/16/21 00:00:00","LA","Biloxi North","Bayou Pintou",30.128,-89.224,"ROYT",3,237,,"Y","N"
833,2010,"05/18/10 00:00:00","LA","Biloxi North","Biloxi North 5",30.0675,-89.2069,"SATE",3,107,,"Y","N"
3126,2013,"05/23/13 00:00:00","LA","Barataria Bay","Queen Bess Island",29.3043,-89.9592,"SATE",3,5,,"Y","N"
813,2010,"06/24/10 00:00:00","TX","Galveston","Arcadia Reef B",29.0293,-95.2008,"SDHE",3,4,,"Y","N"
826,2010,"05/08/10 00:00:00","LA","Barataria Bay","Cat Bay Island",29.3474,-89.8672,"SDHE",3,16,,"Y","N"
3119,2013,"06/17/13 00:00:00","AL","Mississippi Sound","Terrapin Island",30.335,-88.2619,"SDHE",3,3,,"Y","N"
786,2010,"06/12/10 00:00:00","FL","Apalachicola East","Lake Number Five",29.6471,-85.1279,"SNEG",3,0,,"Y","N"
801,2010,"06/23/10 00:00:00","TX","Corpus Christi-Aransas Bay","Long Reef Deadman Islands B",28.0763,-96.96550000000001,"SNEG",3,3,,"Y","N"
802,2010,"06/10/10 00:00:00","FL","Charlotte Harbor","Okeechobee Waterway Spoil Island",26.51,-82.02500000000001,"SNEG",3,3,,"Y","N"
803,2010,"06/10/10 00:00:00","FL","Charlotte Harbor","Ostego Bay Islet North",26.4243,-81.8933,"SNEG",3,3,,"Y","N"
804,2010,"06/11/10 00:00:00","FL","Tampa Bay","Saint Joseph Sound Spoil Island",28.0754,-82.8,"SNEG",3,3,,"Y","N"
816,2010,"06/10/10 00:00:00","FL","Charlotte Harbor","Cape Haze Islet",26.7967,-82.2295,"SNEG",3,7,,"Y","N"
1907,2011,"05/17/11 00:00:00","LA","Birdsfoot East","Birdsfoot East 3",29.3725,-89.29989999999999,"SNEG",3,4,,"Y","N"
3123,2013,"05/23/13 00:00:00","LA","Barataria Bay","Beauregard Island",29.27971,-89.97225,"SNEG",3,4,,"Y","N"
4405,2018,"05/19/18 00:00:00","LA","Biloxi North","Biloxi North 36",30.0497,-89.3038,"SNEG",3,3,,"Y","N"
4406,2018,"05/19/18 00:00:00","LA","Biloxi North","Hell Pass Coast A",29.93259,-89.30759999999999,"SNEG",3,3,,"Y","N"
5437,2021,"05/17/21 00:00:00","TX","Lower Laguna Madre","Laguna Vista Spoils A",26.142736,-97.278547,"SNEG",3,6,,"Y","N"
805,2010,"05/07/10 00:00:00","LA","Biloxi North","Hell Pass Coast D",29.9229,-89.31514,"TRHE",3,3,,"Y","N"
818,2010,"06/09/10 00:00:00","FL","Everglades National Park","Clive Key",25.0799,-80.9284,"TRHE",3,8,,"Y","N"
822,2010,"06/10/10 00:00:00","FL","Charlotte Harbor","Cape Haze Islet",26.7967,-82.2295,"TRHE",3,10,,"Y","N"
831,2010,"06/26/10 00:00:00","TX","Galveston","Rollover Bay B",29.5172,-94.50409999999999,"TRHE",3,52,,"Y","N"
2493,2012,"05/29/12 00:00:00","LA","Breton-Chandeleur Islands","New Harbor Island 2",29.8565,-88.875,"TRHE",3,3,,"Y","N"
2494,2012,"05/29/12 00:00:00","LA","Breton-Chandeleur Islands","New Harbor Island 3",29.8542,-88.8634,"TRHE",3,3,,"Y","N"
2499,2012,"05/28/12 00:00:00","LA","Biloxi South","Biloxi South 10 B",29.5289,-89.55068,"TRHE",3,10,,"Y","N"
3124,2013,"05/23/13 00:00:00","LA","Barataria Bay","Bay Ronquille Northwest Island",29.3631,-89.85339999999999,"TRHE",3,4,,"Y","N"
3738,2015,"06/21/15 00:00:00","LA","Biloxi South","Biloxi South 10 D",29.52792,-89.54504,"TRHE",3,3,,"Y","N"
3742,2015,"06/21/15 00:00:00","LA","Biloxi North","Hell Pass Coast E",29.92132,-89.31655000000001,"TRHE",3,5,,"Y","N"
5431,2021,"06/17/21 00:00:00","LA","Biloxi North","Comfort Island",29.825987,-89.254186,"TRHE",3,3,,"Y","N"
825,2010,"05/07/10 00:00:00","LA","Biloxi North","Drum Bay Island",29.9197,-89.2627,"UNEG",3,14,,"Y","N"
806,2010,"06/11/10 00:00:00","FL","Tampa Bay","Clearwater Harbor Island",27.966,-82.8146,"UnWa",3,3,"Does not include 31 Empty Nests","Y","N"
1906,2011,"06/14/11 00:00:00","LA","Biloxi North","Biloxi North 16",29.9984,-89.2924,"UNWA",3,3,,"Y","N"
5435,2021,"06/18/21 00:00:00","TX","Galveston","Kanaloa Spoil",29.29323,-94.93583,"WFIB",3,5,,"Y","N"
807,2010,"06/11/10 00:00:00","FL","Tampa Bay","Bird Key Terra Ceia",27.5522,-82.59999999999999,"WHEG",3,3,,"Y","N"
808,2010,"06/24/10 00:00:00","TX","Galveston","Texas Coast 9",29.1595,-95.0202,"WHEG",3,3,,"Y","N"
819,2010,"05/17/10 00:00:00","LA","Atchafalaya Bay","Skimmer Island",29.3864,-91.3836,"WHEG",3,8,,"Y","N"
824,2010,"06/27/10 00:00:00","LA","Biloxi North","Martin Island",29.959,-89.19840000000001,"WHEG",3,11,,"Y","N"
2498,2012,"05/28/12 00:00:00","LA","Biloxi North","Door Point Lagoon 2",30.06117,-89.18415,"WHEG",3,8,,"Y","N"
4407,2018,"05/21/18 00:00:00","LA","Terrebonne Bay","Houma Navigation Canal Island",29.19515,-90.61565,"WHEG",3,3,,"Y","N"
820,2010,"06/10/10 00:00:00","FL","Charlotte Harbor","Givney Key",26.5145,-82.0549,"WHIB",3,8,,"Y","N"
3740,2015,"05/17/15 00:00:00","LA","Biloxi North","Little Mud Grass Island",29.9508,-89.32250000000001,"WHIB",3,4,,"Y","N"
4411,2018,"05/19/18 00:00:00","LA","Biloxi North","Biloxi North 36",30.0497,-89.3038,"WHIB",3,4,,"Y","N"
5446,2021,"06/18/21 00:00:00","LA","Terrebonne Bay","Houma Navigation Canal Island",29.19515,-90.61565,"WHIB",3,37,,"Y","N"
2501,2012,"05/28/12 00:00:00","LA","Biloxi North","Dry Bread Island",29.8426,-89.3064,"AMOY",2,2,,"Y","N"
3141,2013,"05/23/13 00:00:00","LA","Terrebonne Bay","Little Bird Island",29.13387,-90.67869,"AMOY",2,3,,"Y","N"
3769,2015,"05/18/15 00:00:00","LA","Biloxi North","Door Point Lagoon 2",30.06117,-89.18415,"AMOY",2,6,,"Y","N"
5469,2021,"05/18/21 00:00:00","TX","Galveston","Kanaloa Spoil",29.29323,-94.93583,"AMOY",2,4,,"Y","N"
5477,2021,"05/17/21 00:00:00","TX","Matagorda Bay","Lavaca Bay Spoils E",28.59947,-96.56207999999999,"AMOY",2,5,,"Y","N"
5480,2021,"06/17/21 00:00:00","LA","Biloxi North","Turtle Pen Isle",29.938,-89.242,"AMOY",2,6,,"Y","N"
5483,2021,"06/14/21 00:00:00","FL","Apalachicola East","Lanark Reef West",29.871013,-84.590857,"AMOY",2,13,,"Y","N"
838,2010,"06/11/10 00:00:00","FL","Tampa Bay","Piney Point Mangroves",27.6503,-82.5462,"ANHI",2,2,,"Y","N"
2502,2012,"05/30/12 00:00:00","FL","Apalachicola East","Lake Number Five",29.6471,-85.1279,"ANHI",2,2,,"Y","N"
5484,2021,"05/25/21 00:00:00","FL","Apalachicola East","Lake Number Five",29.6471,-85.1279,"ANHI",2,13,,"Y","N"
839,2010,"05/08/10 00:00:00","LA","Biloxi North","Biloxi North 10 B",30.0516,-89.31829999999999,"BCNH",2,2,,"Y","N"
858,2010,"06/23/10 00:00:00","TX","Corpus Christi-Aransas Bay","Second Chain of Islands J",28.1857,-96.8137,"BCNH",2,3,,"Y","N"
873,2010,"06/23/10 00:00:00","TX","Corpus Christi-Aransas Bay","Second Chain of Islands B",28.19825,-96.81665,"BCNH",2,6,,"Y","N"
1912,2011,"06/15/11 00:00:00","LA","Breton-Chandeleur Islands","New Harbor Island 1",29.87609,-88.87682,"BCNH",2,2,,"Y","N"
1919,2011,"06/17/11 00:00:00","LA","Biloxi South","Biloxi South 10 B",29.5289,-89.55068,"BCNH",2,3,,"Y","N"
1920,2011,"05/18/11 00:00:00","LA","Birdsfoot West","Birdsfoot West 3",29.2122,-89.3914,"BCNH",2,3,,"Y","N"
3133,2013,"06/17/13 00:00:00","FL","Apalachee Bay","Smith Island",30.04906,-84.31802999999999,"BCNH",2,2,,"Y","N"
3142,2013,"05/24/13 00:00:00","LA","Biloxi South","Belle Isle",29.5758,-89.5727,"BCNH",2,3,,"Y","N"
3753,2015,"06/21/15 00:00:00","LA","Biloxi South","Biloxi South 10 B",29.5289,-89.55068,"BCNH",2,2,,"Y","N"
3754,2015,"05/16/15 00:00:00","LA","Atchafalaya Bay","Heron Island",29.4282,-91.3287,"BCNH",2,2,,"Y","N"
3755,2015,"05/17/15 00:00:00","LA","Biloxi South","Long Bay Island",29.5021,-89.5356,"BCNH",2,2,,"Y","N"
4418,2018,"05/21/18 00:00:00","LA","Barataria Bay","Belle Pass East",29.0901,-90.22190000000001,"BCNH",2,3,,"Y","N"
4420,2018,"05/19/18 00:00:00","LA","Biloxi North","Biloxi North 38",30.00238,-89.21496999999999,"BCNH",2,5,,"Y","N"
4421,2018,"05/19/18 00:00:00","LA","Biloxi North","Little Mud Grass Island Northeast",29.9628,-89.3156,"BCNH",2,5,,"Y","N"
4424,2018,"05/21/18 00:00:00","LA","Terrebonne Bay","Raccoon Island",29.0505,-90.92659999999999,"BCNH",2,15,,"Y","N"
5450,2021,"06/17/21 00:00:00","LA","Biloxi North","Biloxi North 12",30.042,-89.273,"BCNH",2,2,,"Y","N"
5451,2021,"05/17/21 00:00:00","TX","Lower Laguna Madre","Laguna Vista Spoils B",26.142381,-97.28146599999999,"BCNH",2,2,,"Y","N"
5452,2021,"06/20/21 00:00:00","TX","Upper Laguna Madre","Tern Island",27.65791,-97.25123000000001,"BCNH",2,2,,"Y","N"
5453,2021,"06/20/21 00:00:00","TX","Galveston","West Bay Mooring Facility",29.17285,-95.10677,"BCNH",2,2,,"Y","N"
5463,2021,"05/17/21 00:00:00","TX","Corpus Christi-Aransas Bay","Second Chain of Islands G",28.192882,-96.81453399999999,"BCNH",2,3,,"Y","N"
879,2010,"05/17/10 00:00:00","LA","Vermilion Bay","Bayou Platte Island South",29.6069,-91.8913,"BLSK",2,12,,"Y","N"
3759,2015,"05/16/15 00:00:00","LA","Atchafalaya Bay","Skimmer Island",29.3864,-91.3836,"BLSK",2,3,,"Y","N"
3773,2015,"06/21/15 00:00:00","LA","Biloxi North","Mink Island",30.00568,-89.30034999999999,"BLSK",2,29,,"Y","N"
3774,2015,"05/16/15 00:00:00","LA","Barataria Bay","Shell Island East",29.281019,-89.62835200000001,"BLSK",2,474,,"Y","N"
5486,2021,"05/23/21 00:00:00","LA","Biloxi South","Biloxi South 6",29.6569,-89.5145,"BLSK",2,126,,"Y","N"
3760,2015,"06/20/15 00:00:00","LA","Atchafalaya Bay","Avocet Island",29.407242,-91.363845,"BNST",2,3,,"Y","N"
877,2010,"06/23/10 00:00:00","TX","Corpus Christi-Aransas Bay","West Nueces Bay 51W D",27.85152,-97.47873,"BRPE",2,9,,"Y","N"
5470,2021,"06/20/21 00:00:00","TX","Lower Laguna Madre","Green Island Spoils K",26.410227,-97.299153,"BRPE",2,4,,"Y","N"
5471,2021,"06/20/21 00:00:00","TX","Lower Laguna Madre","Green Island",26.39257,-97.32510000000001,"CAEG",2,4,,"Y","N"
840,2010,"05/18/10 00:00:00","AL","Mississippi Sound Gulf Islands","Dauphin Island 2",30.2274,-88.3173,"CATE",2,2,,"Y","N"
2516,2012,"06/19/12 00:00:00","LA","Breton-Chandeleur Islands","Chandeleur North D",29.901692,-88.824851,"CATE",2,6,,"Y","N"
3770,2015,"05/17/15 00:00:00","LA","Breton-Chandeleur Islands","Chandeleur South A",29.809332,-88.86106700000001,"CATE",2,7,,"Y","N"
4414,2018,"06/24/18 00:00:00","LA","Breton-Chandeleur Islands","Chandeleur North G",29.865132,-88.832617,"CATE",2,2,,"Y","N"
5472,2021,"06/17/21 00:00:00","LA","Biloxi North","Biloxi North 12",30.042,-89.273,"CATE",2,4,,"Y","N"
5478,2021,"06/20/21 00:00:00","TX","Corpus Christi-Aransas Bay","West Nueces Bay 51W A",27.853228,-97.48302700000001,"CATE",2,5,,"Y","N"
868,2010,"06/10/10 00:00:00","FL","Charlotte Harbor","Black Key South Islet",26.4113,-81.8549,"DCCO",2,4,,"Y","N"
5485,2021,"06/15/21 00:00:00","AL","Mobile Bay Interior","Gaillard Island",30.5063,-88.03619999999999,"FOTE",2,63,,"Y","N"
834,2010,"06/10/10 00:00:00","FL","Charlotte Harbor","Matlacha Pass National Wildlife Refuge",26.5592,-82.0712,"GBHE",2,0,,"Y","N"
837,2010,"06/10/10 00:00:00","FL","Charlotte Harbor","Clam Key",26.5065,-82.1126,"GBHE",2,1,,"Y","N"
841,2010,"06/10/10 00:00:00","FL","Charlotte Harbor","Bird Island Matlacha Pass",26.5126,-82.033,"GBHE",2,2,,"Y","N"
842,2010,"06/24/10 00:00:00","TX","Galveston","Bryan Mound",28.9218,-95.3797,"GBHE",2,2,"Does not include 2 Empty Nests","Y","N"
843,2010,"06/10/10 00:00:00","FL","Charlotte Harbor","Ostego Bay Islet North",26.4243,-81.8933,"GBHE",2,2,,"Y","N"
844,2010,"06/10/10 00:00:00","FL","Charlotte Harbor","Pine Island Sound 3",26.4939,-82.102,"GBHE",2,2,,"Y","N"
845,2010,"05/17/10 00:00:00","LA","Sabine-Calcasieu","Rabbit Island",29.8494,-93.383,"GBHE",2,2,,"Y","N"
846,2010,"06/11/10 00:00:00","FL","Crystal River","Saint Martins Key C",28.799,-82.73699999999999,"GBHE",2,2,,"Y","N"
859,2010,"06/26/10 00:00:00","TX","Galveston","Rollover Bay D",29.5215,-94.5056,"GBHE",2,3,"Does not include 1 Empty Nest","Y","N"
869,2010,"05/08/10 00:00:00","LA","Barataria Bay","Queen Bess Island",29.3043,-89.9592,"GBHE",2,4,,"Y","N"
872,2010,"06/25/10 00:00:00","TX","Galveston","Marker 52 Spoil Island",29.290621,-94.92918,"GBHE",2,5,,"Y","N"
874,2010,"06/23/10 00:00:00","TX","Matagorda Bay","Seadrift Island B",28.3968,-96.7229,"GBHE",2,6,,"Y","N"
1913,2011,"05/20/11 00:00:00","FL","Apalachicola East","Lake Number Five",29.6471,-85.1279,"GBHE",2,2,,"Y","N"
2503,2012,"05/27/12 00:00:00","LA","Barataria Bay","Cat Bay North Island",29.3656,-89.8646,"GBHE",2,2,,"Y","N"
2504,2012,"05/28/12 00:00:00","LA","Biloxi North","Deadman Point",29.7411,-89.35680000000001,"GBHE",2,2,,"Y","N"
2505,2012,"05/30/12 00:00:00","FL","Apalachicola East","Lake Number Five",29.6471,-85.1279,"GBHE",2,2,,"Y","N"
2512,2012,"05/27/12 00:00:00","LA","Terrebonne Bay","Felicity Island",29.2558,-90.44,"GBHE",2,4,,"Y","N"
5454,2021,"06/20/21 00:00:00","TX","Upper Laguna Madre","White Pelican Island",27.39097,-97.36359,"GBHE",2,2,,"Y","N"
847,2010,"06/24/10 00:00:00","TX","Galveston","Jumbile Cove/Live Oak Grove",29.195,-94.9928,"GBTE",2,2,,"Y","N"
860,2010,"05/18/10 00:00:00","AL","Mississippi Sound Gulf Islands","Dauphin Island 2",30.2274,-88.3173,"GBTE",2,3,,"Y","N"
1921,2011,"05/19/11 00:00:00","LA","Breton-Chandeleur Islands","Chandeleur North B",29.949821,-88.823795,"GBTE",2,3,,"Y","N"
2513,2012,"06/19/12 00:00:00","LA","Lake Borgne","Half Moon Island",30.1376,-89.43519999999999,"GBTE",2,4,,"Y","N"
3134,2013,"06/18/13 00:00:00","LA","Breton-Chandeleur Islands","Chandeleur North C",29.929685,-88.82179600000001,"GBTE",2,2,,"Y","N"
3135,2013,"05/23/13 00:00:00","LA","Terrebonne Bay","Terrebonne Bay 8",29.1415,-90.64927,"GBTE",2,2,,"Y","N"
3143,2013,"06/19/13 00:00:00","LA","Biloxi North","Biloxi North 5",30.0675,-89.2069,"GBTE",2,4,,"Y","N"
3756,2015,"06/21/15 00:00:00","LA","Breton-Chandeleur Islands","Chandeleur South F",29.76426,-88.88748,"GBTE",2,2,,"Y","N"
3757,2015,"05/17/15 00:00:00","LA","Biloxi North","Martin Island",29.959,-89.19840000000001,"GBTE",2,2,,"Y","N"
3761,2015,"05/17/15 00:00:00","LA","Breton-Chandeleur Islands","Chandeleur North G",29.865132,-88.832617,"GBTE",2,3,,"Y","N"
3768,2015,"05/17/15 00:00:00","LA","Biloxi South","Biloxi South 1",29.6873,-89.4646,"GBTE",2,5,,"Y","N"
5455,2021,"06/16/21 00:00:00","LA","Breton-Chandeleur Islands","Chandeleur South D",29.770378,-88.882942,"GBTE",2,2,,"Y","N"
861,2010,"06/23/10 00:00:00","TX","Corpus Christi-Aransas Bay","Nueces Rivermouth",27.8451,-97.4896,"GREG",2,3,,"Y","N"
1914,2011,"05/18/11 00:00:00","LA","Biloxi South","Biloxi South 5 B",29.6521,-89.4577,"GREG",2,2,,"Y","N"
3132,2013,"05/23/13 00:00:00","LA","Terrebonne Bay","Pelican Island",29.1437,-90.3475,"GREG",2,1,,"Y","N"
5464,2021,"06/16/21 00:00:00","LA","Biloxi North","Biloxi North 8",30.0525,-89.1944,"GREG",2,3,,"Y","N"
5473,2021,"06/17/21 00:00:00","LA","Biloxi South","Biloxi South 21",29.678218,-89.45653299999999,"GREG",2,4,,"Y","N"
848,2010,"06/08/10 00:00:00","FL","Florida Keys","Bush and Long Keys",24.6281,-82.86369999999999,"LAGU",2,2,,"Y","N"
875,2010,"05/07/10 00:00:00","LA","Biloxi North","Biloxi North 16",29.9984,-89.2924,"LAGU",2,8,,"Y","N"
878,2010,"05/07/10 00:00:00","LA","Biloxi North","Biloxi North 18",29.992825,-89.249568,"LAGU",2,9,,"Y","N"
880,2010,"05/17/10 00:00:00","LA","Atchafalaya Bay","Skimmer Island",29.3864,-91.3836,"LAGU",2,14,,"Y","N"
882,2010,"05/07/10 00:00:00","LA","Breton-Chandeleur Islands","New Harbor Island 2",29.8565,-88.875,"LAGU",2,277,,"Y","N"
1926,2011,"06/14/11 00:00:00","LA","Biloxi North","Turtle Pen Isle",29.938,-89.242,"LAGU",2,24,,"Y","N"
1927,2011,"05/19/11 00:00:00","LA","Breton-Chandeleur Islands","New Harbor Island 2",29.8565,-88.875,"LAGU",2,29,,"Y","N"
2506,2012,"05/28/12 00:00:00","LA","Biloxi North","Biloxi North 4",30.0909,-89.23180000000001,"LAGU",2,2,,"Y","N"
2507,2012,"06/19/12 00:00:00","LA","Breton-Chandeleur Islands","Chandeleur North I",29.845356,-88.83965499999999,"LAGU",2,2,,"Y","N"
3147,2013,"06/19/13 00:00:00","LA","Barataria Bay","Cat Bay Island",29.3474,-89.8672,"LAGU",2,25,,"Y","N"
3767,2015,"06/21/15 00:00:00","LA","Biloxi North","Biloxi North 8",30.0525,-89.1944,"LAGU",2,4,,"Y","N"
4419,2018,"05/21/18 00:00:00","LA","Barataria Bay","Belle Pass East",29.0901,-90.22190000000001,"LAGU",2,4,,"Y","N"
4422,2018,"06/23/18 00:00:00","LA","Biloxi North","Comfort Island",29.825987,-89.254186,"LAGU",2,6,,"Y","N"
849,2010,"06/23/10 00:00:00","TX","Matagorda Bay","Chester Island",28.45174,-96.34689,"LBHE",2,2,,"Y","N"
850,2010,"06/11/10 00:00:00","FL","Tampa Bay","Piney Point Mangroves",27.6503,-82.5462,"LBHE",2,2,,"Y","N"
2515,2012,"05/28/12 00:00:00","LA","Biloxi South","Biloxi South 11",29.5247,-89.57259999999999,"LBHE",2,5,,"Y","N"
3136,2013,"06/19/13 00:00:00","LA","Atchafalaya Bay","Heron Island",29.4282,-91.3287,"LBHE",2,2,,"Y","N"
3762,2015,"05/16/15 00:00:00","LA","Atchafalaya Bay","Heron Island",29.4282,-91.3287,"LBHE",2,3,,"Y","N"
5456,2021,"06/20/21 00:00:00","TX","Upper Laguna Madre","Naval Air Station Islands G",27.668877,-97.251941,"LBHE",2,2,,"Y","N"
